,Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
1053,BTC,1/30/2017,574.01625,573.37249,577.16375,572.34375
1054,BTC,1/31/2017,574.08,574.01625,576.89125,572.54375
1055,BTC,2/1/2017,582.35375,574.08,583.855,573.73749
1056,BTC,2/2/2017,580.6675,582.35375,584.9475,580.02125
1057,BTC,2/3/2017,586.5075,580.6675,587.18375,579.4525
1058,BTC,2/4/2017,578.98749,586.5075,587.71875,578.52374
1059,BTC,2/5/2017,575.5825,578.98749,581.37625,574.33124
1060,BTC,2/6/2017,576.0625,575.5825,577.49625,574.095
1061,BTC,2/7/2017,576.3425,576.0625,579.635,575.73875
1062,BTC,2/8/2017,569.78875,576.3425,576.3425,567.45
1063,BTC,2/9/2017,575.49749,569.78875,576.36375,569.36875
1064,BTC,2/10/2017,572.94125,575.49749,575.68499,572.23375
1065,BTC,2/11/2017,574.78125,572.94125,577.8825,572.36
1066,BTC,2/12/2017,573.96,574.78125,574.845,571.80125
1067,BTC,2/13/2017,571.1,573.96,573.96,569.85749
1068,BTC,2/14/2017,573.52125,571.1,576.26,570.29999
1069,BTC,2/15/2017,597.45375,573.52125,600.6025,573.41999
1070,BTC,2/16/2017,607.0525,597.45375,613.39374,597.01125
1071,BTC,2/17/2017,605.465,607.0525,608.93625,601.43875
1072,BTC,2/18/2017,610.4325,605.465,612.45,605.29499
1073,BTC,2/19/2017,614.67499,610.4325,616.32375,608.25
1074,BTC,2/20/2017,624.6,614.67499,629.74875,614.13375
1075,BTC,2/21/2017,621.59875,624.6,625.105,618.5425
1076,BTC,2/22/2017,623.03375,621.59875,625.32,621.4025
1077,BTC,2/23/2017,605.8275,623.03375,629.5025,596.42875
1078,BTC,2/24/2017,608.03625,605.8275,608.97625,604.085
1079,BTC,2/25/2017,607.885,608.03625,609.9475,606.16875
1080,BTC,2/26/2017,607.8975,607.885,610.62625,607.7825
1081,BTC,2/27/2017,606.52125,607.8975,609.47125,605.6625
1082,BTC,2/28/2017,607.04625,606.52125,609.54,605.99625
1083,BTC,3/1/2017,606.08,607.04625,607.825,604.46
1084,BTC,3/2/2017,610.37249,606.08,610.58624,605.63874
1085,BTC,3/3/2017,607.7175,610.37249,610.73749,607.1675
1086,BTC,3/4/2017,596.93375,607.7175,609.43625,591.86625
1087,BTC,3/5/2017,597.225,596.93375,597.92625,594.39125
1088,BTC,3/6/2017,596.0175,597.225,597.54625,594.74875
1089,BTC,3/7/2017,603.4075,596.0175,603.61375,595.52625
1090,BTC,3/8/2017,602.36875,603.4075,604.54499,600.63125
1091,BTC,3/9/2017,599.9075,602.36875,602.9775,598.65
1092,BTC,3/10/2017,606.0175,599.9075,608.55125,599.47875
1093,BTC,3/11/2017,603.885,606.0175,608.3175,602.39374
1094,BTC,3/12/2017,604.58124,603.885,605.315,603.27374
1095,BTC,3/13/2017,605.52125,604.58124,607.02374,603.48375
1096,BTC,3/14/2017,611.58375,605.52125,612.39374,604.48249
1097,BTC,3/15/2017,614.23749,611.58375,616.09,611.57
1098,BTC,3/16/2017,612.88874,614.23749,614.38,609.275
1099,BTC,3/17/2017,610.495,612.88874,613.61375,609.6325
1100,BTC,3/18/2017,609.125,610.495,611.1575,608.68125
1101,BTC,3/19/2017,611.57,609.125,613.785,608.91125
1102,BTC,3/20/2017,611.23375,611.57,612.61249,610.8025
1103,BTC,3/21/2017,618.445,611.23375,618.445,610.84124
1104,BTC,3/22/2017,615.59625,618.445,619.4575,615.58375
1105,BTC,3/23/2017,616.91625,615.59625,617.06625,615.095
1106,BTC,3/24/2017,619.3275,616.91625,619.35749,614.8225
1107,BTC,3/25/2017,638.21624,619.3275,641.89874,619.3275
1108,BTC,3/26/2017,638.73625,638.21624,639.90125,635.06625
1109,BTC,3/27/2017,636.88375,638.73625,638.75375,634.81625
1110,BTC,3/28/2017,639.975,636.88375,640.65,632.96
1111,BTC,3/29/2017,639.605,639.975,640.98125,637.05375
1112,BTC,3/30/2017,637.635,639.605,642.1525,637.58624
1113,BTC,3/31/2017,638.01625,637.635,639.62625,636.86249
1114,BTC,4/1/2017,635.605,638.01625,638.76374,633.7675
1115,BTC,4/2/2017,627.36875,635.605,637.36249,626.27625
1116,BTC,4/3/2017,630.61249,627.36875,630.91,627.36625
1117,BTC,4/4/2017,631.61875,630.61249,633.30125,629.10125
1118,BTC,4/5/2017,651.895,631.61875,655.79999,631.4425
1119,BTC,4/6/2017,648.69375,651.895,654.49375,646.91999
1120,BTC,4/7/2017,653.235,648.69375,653.84124,646.49375
1121,BTC,4/8/2017,658.05625,653.235,659.86749,647.6925
1122,BTC,4/9/2017,685.3775,658.05625,686.21375,657.39125
1123,BTC,4/10/2017,685.2975,685.3775,687.73,679.02125
1124,BTC,4/11/2017,701.135,685.2975,702.0125,682.42125
1125,BTC,4/12/2017,705.91,701.135,719.73375,693.21
1126,BTC,4/13/2017,694.89625,705.91,710.9875,683.08375
1127,BTC,4/14/2017,709.955,694.89625,711.44125,694.4425
1128,BTC,4/15/2017,726.6925,709.955,736.8275,708.8325
1129,BTC,4/16/2017,742.84875,726.6925,745.01875,720.6325
1130,BTC,4/17/2017,702.21875,742.84875,745.89375,674.73125
1131,BTC,4/18/2017,703.175,702.21875,707.3,688.97375
1132,BTC,4/19/2017,706.47875,703.175,707.42125,697.6625
1133,BTC,4/20/2017,706.47125,706.47875,715.55875,700.865
1134,BTC,4/21/2017,707.13375,706.47125,708.58875,701.03
1135,BTC,4/22/2017,729.36125,707.13375,730.0725,702.9975
1136,BTC,4/23/2017,720.2525,729.36125,739.985,718.07875
1137,BTC,4/24/2017,715.57125,720.2525,720.34375,708.995
1138,BTC,4/25/2017,716.7725,715.57125,719.2725,714.0675
1139,BTC,4/26/2017,695.72125,716.7725,716.7725,694.5675
1140,BTC,4/27/2017,705.62125,695.72125,705.65,687.0225
1141,BTC,4/28/2017,712.39625,705.62125,714.0725,699.5175
1142,BTC,4/29/2017,711.9275,712.39625,717.215,710.3275
1143,BTC,4/30/2017,746.92625,711.9275,747.36375,711.6725
1144,BTC,5/1/2017,739.665,746.92625,753.0375,732.9825
1145,BTC,5/2/2017,749.8075,739.665,752.1375,738.915
1146,BTC,5/3/2017,753.5525,749.8075,755.54625,741.13375
1147,BTC,5/4/2017,731.365,753.5525,754.765,714.13
1148,BTC,5/5/2017,735.84,731.365,739.62875,729.015
1149,BTC,5/6/2017,746.97875,735.84,751.80125,735.55
1150,BTC,5/7/2017,740.81875,746.97875,747.575,733.20875
1151,BTC,5/8/2017,731.3125,740.81875,741.87625,728.9875
1152,BTC,5/9/2017,738.4025,731.3125,739.51375,729.38125
1153,BTC,5/10/2017,728.445,738.4025,739.155,725.1275
1154,BTC,5/11/2017,732.9,728.445,736.405,728.43875
1155,BTC,5/12/2017,732.12625,732.9,735.1425,730.4725
1156,BTC,5/13/2017,732.64,732.12625,735.43375,729.60375
1157,BTC,5/14/2017,745.1025,732.64,745.47,731.71125
1158,BTC,5/15/2017,767.5925,745.1025,768.105,745.1025
1159,BTC,5/16/2017,770.915,767.5925,779.1425,764.83875
1160,BTC,5/17/2017,765.3575,770.915,771.12125,758.835
1161,BTC,5/18/2017,761.1,765.3575,768.24125,760.91875
1162,BTC,5/19/2017,755.82625,761.1,761.40625,746.6975
1163,BTC,5/20/2017,759.35375,755.82625,760.89,752.95625
1164,BTC,5/21/2017,764.23625,759.35375,769.31875,753.165
1165,BTC,5/22/2017,767.8725,764.23625,772.42,763.7025
1166,BTC,5/23/2017,774.2825,767.8725,774.3225,767.33
1167,BTC,5/24/2017,766.9525,774.2825,776.08625,765.3675
1168,BTC,5/25/2017,770.8275,766.9525,770.86375,764.31625
1169,BTC,5/26/2017,775.38625,770.8275,789.48625,767.9025
1170,BTC,5/27/2017,779.35625,775.38625,782.585,772.5475
1171,BTC,5/28/2017,777.9825,779.35625,780.605,772.3925
1172,BTC,5/29/2017,777.415,777.9825,779.2175,773.7675
1173,BTC,5/30/2017,787.9725,777.415,791.83875,776.50125
1174,BTC,5/31/2017,790.24625,787.9725,791.30375,786.57375
1175,BTC,6/1/2017,792,790.24625,792.16,786.2375
1176,BTC,6/2/2017,790.2325,792,793.2825,789.65625
1177,BTC,6/3/2017,806.79625,790.2325,807.1975,789.44875
1178,BTC,6/4/2017,843.63875,806.79625,843.96625,806.14875
1179,BTC,6/5/2017,911.9325,843.63875,911.9325,843.17875
1180,BTC,6/6/2017,911.2475,911.9325,919.94875,879.91
1181,BTC,6/7/2017,871.13125,911.2475,917.55625,870.47
1182,BTC,6/8/2017,906.45625,871.13125,910.84625,859.03625
1183,BTC,6/9/2017,901.36625,906.45625,907.88875,894.62125
1184,BTC,6/10/2017,949.89875,901.36625,950.80625,901.02625
1185,BTC,6/11/2017,972.645,949.89875,983.86875,948.03
1186,BTC,6/12/2017,955.84375,972.645,978.7925,950.61875
1187,BTC,6/13/2017,953.455,955.84375,965.72625,929.9875
1188,BTC,6/14/2017,965.325,953.455,969.485,950.08625
1189,BTC,6/15/2017,1010.97375,965.325,1012.525,964.53
1190,BTC,6/16/2017,1029.33375,1010.97375,1035.105,999.62125
1191,BTC,6/17/2017,1048.09999,1029.33375,1049.12375,1014.3775
1192,BTC,6/18/2017,1141.385,1048.09999,1142.9975,1048.06375
1193,BTC,6/19/2017,986.93875,1141.385,1154.02,888.46625
1194,BTC,6/20/2017,838.83625,986.93875,991.37125,822.655
1195,BTC,6/21/2017,924.52375,838.83625,924.7475,817.36375
1196,BTC,6/22/2017,890.33875,924.52375,943.0625,879.10125
1197,BTC,6/23/2017,906.22625,890.33875,912.99625,882.1575
1198,BTC,6/24/2017,911.60625,906.22625,915.02375,898.57375
1199,BTC,6/25/2017,773.66125,911.60625,920.55875,748.49625
1200,BTC,6/26/2017,785.89375,773.66125,829.08875,747.685
1201,BTC,6/27/2017,821.68875,785.89375,840.23,775.35875
1202,BTC,6/28/2017,822.19625,821.68875,836.555,811.6425
1203,BTC,6/29/2017,831.74,822.19625,835.7025,811.21625
1204,BTC,6/30/2017,849.58125,831.74,849.58125,821.91625
1205,BTC,7/1/2017,891.29375,849.58125,915.8025,849.58125
1206,BTC,7/2/2017,889.0625,891.29375,902.83375,849.60875
1207,BTC,7/3/2017,897.16375,889.0625,906.4225,885.185
1208,BTC,7/4/2017,921.58875,897.16375,922.18125,883.29625
1209,BTC,7/5/2017,935.7775,921.58875,937.2525,913.0725
1210,BTC,7/6/2017,921.365,935.7775,937.7525,894.0075
1211,BTC,7/7/2017,913.2125,921.365,927.9975,892.405
1212,BTC,7/8/2017,899.55,913.2125,923.1475,885.78875
1213,BTC,7/9/2017,902.05,899.55,902.48,889.01875
1214,BTC,7/10/2017,913.84375,902.05,920.1325,897.2825
1215,BTC,7/11/2017,920.795,913.84375,922.56875,910.4
1216,BTC,7/12/2017,921.82875,920.795,923.06125,918.82125
1217,BTC,7/13/2017,917.91125,921.82875,922.50875,913.955
1218,BTC,7/14/2017,922.35125,917.91125,922.8175,916.77
1219,BTC,7/15/2017,974.065,922.35125,979.185,921.64875
1220,BTC,7/16/2017,983.8275,974.065,993.41875,965.4075
1221,BTC,7/17/2017,1021.09,983.8275,1021.12375,983.33375
1222,BTC,7/18/2017,1012.215,1021.09,1025.1425,996.87
1223,BTC,7/19/2017,1030.40124,1012.215,1041.08625,1005.3775
1224,BTC,7/20/2017,1020.3125,1030.40124,1031.33625,1007.51875
1225,BTC,7/21/2017,1030.40875,1020.3125,1031.405,1019.23
1226,BTC,7/22/2017,1068.70875,1030.40875,1068.79625,1030.40875
1227,BTC,7/23/2017,1073.205,1068.70875,1073.22875,1019.19125
1228,BTC,7/24/2017,975.95875,1073.205,1078.7625,943.45375
1229,BTC,7/25/2017,998.2275,975.95875,1001.98625,955.27625
1230,BTC,7/26/2017,1005.71375,998.2275,1016.99625,998.2275
1231,BTC,7/27/2017,1005.85375,1005.71375,1009.49,998.45625
1232,BTC,7/28/2017,995.58,1005.85375,1008.28,977.28875
1233,BTC,7/29/2017,1004.59,995.58,1017.445,988.33125
1234,BTC,7/30/2017,1019.41125,1004.59,1022.98375,1002.00375
1235,BTC,7/31/2017,1039.86625,1019.41125,1042.52375,1017.995
1236,BTC,8/1/2017,1059.315,1039.86625,1059.60375,1028.9875
1237,BTC,8/2/2017,1053.84375,1059.315,1067.83625,1052.02
1238,BTC,8/3/2017,1047.66249,1053.84375,1062.3175,1046.30874
1239,BTC,8/4/2017,1080.5825,1047.66249,1085.50375,1047.66249
1240,BTC,8/5/2017,1113.86375,1080.5825,1127.48625,1080.3475
1241,BTC,8/6/2017,1123.515,1113.86375,1133.51,1102.9
1242,BTC,8/7/2017,1194.501,1123.515,1194.961,1121.73
1243,BTC,8/8/2017,1183.429,1194.501,1207.596,1102.385
1244,BTC,8/9/2017,1140.848,1183.429,1185.183,1127.26
1245,BTC,8/10/2017,1190.366,1140.848,1193.252,1140.795
1246,BTC,8/11/2017,1190.94699,1190.366,1211.156,1174.095
1247,BTC,8/12/2017,1194.611,1190.94699,1199.163,1180.97
1248,BTC,8/13/2017,1222.05,1194.611,1234.298,1188.33199
1249,BTC,8/14/2017,1270.776,1222.05,1285.334,1217.03
1250,BTC,8/15/2017,1286.376,1270.776,1294.469,1259.487
1251,BTC,8/16/2017,1261.668,1286.376,1288.61,1240.568
1252,BTC,8/17/2017,1274.24699,1261.668,1281.579,1246.911
1253,BTC,8/18/2017,1281.30499,1274.24699,1286.181,1269.809
1254,BTC,8/19/2017,1207.357,1281.30499,1281.427,1189.174
1255,BTC,8/20/2017,1154.06,1207.357,1226.5,1136.086
1256,BTC,8/21/2017,1201.557,1154.06,1209.63899,1148.435
1257,BTC,8/22/2017,1148.625,1201.557,1326.81299,1023.68
1258,BTC,8/23/2017,1187.351,1148.625,1201.383,1147.877
1259,BTC,8/24/2017,1236.553,1187.351,1238.781,1179.066
1260,BTC,8/25/2017,1243.806,1236.553,1248.261,1217.20699
1261,BTC,8/26/2017,1246.892,1243.806,1258.797,1228.108
1262,BTC,8/27/2017,1248.67099,1246.892,1261.62999,1246.099
1263,BTC,8/28/2017,1127.08199,1248.67099,1249.29199,1104.531
1264,BTC,8/29/2017,1063.07,1127.08199,1165.222,1058.345
1265,BTC,8/30/2017,1001.24599,1063.07,1095.412,945.113
1266,BTC,8/31/2017,1037.226,1001.24599,1059.91,978.506
1267,BTC,9/1/2017,1066.481,1037.226,1066.50599,1016.041
1268,BTC,9/2/2017,1092.333,1066.481,1120.074,1064.69699
1269,BTC,9/3/2017,1037.099,1092.333,1102.028,991.705
1270,BTC,9/4/2017,1014.844,1037.099,1054.241,1013.245
1271,BTC,9/5/2017,922.808,1014.844,1015.601,921.576
1272,BTC,9/6/2017,963.508,922.808,973.271,892.511
1273,BTC,9/7/2017,969.293,963.508,999.56,947.522
1274,BTC,9/8/2017,1036.32199,969.293,1043.901,966.455
1275,BTC,9/9/2017,1012.969,1036.32199,1065.52,1011.04699
1276,BTC,9/10/2017,1042.374,1012.969,1057.89799,1012.315
1277,BTC,9/11/2017,1049.86299,1042.374,1052.473,1024.187
1278,BTC,9/12/2017,1078.557,1049.86299,1088.727,1041.614
1279,BTC,9/13/2017,1083.37,1078.557,1104.528,1070.78199
1280,BTC,9/14/2017,1141.037,1083.37,1141.037,1078.59099
1281,BTC,9/15/2017,1149.092,1141.037,1156.714,1121.597
1282,BTC,9/16/2017,1140.86,1149.092,1162.361,1126.827
1283,BTC,9/17/2017,1151.685,1140.86,1152.20699,1114.077
1284,BTC,9/18/2017,1178.284,1151.685,1203.82199,1150.209
1285,BTC,9/19/2017,1197.896,1178.284,1203.037,1177.375
1286,BTC,9/20/2017,1188.03299,1197.896,1197.896,1171.579
1287,BTC,9/21/2017,1214.801,1188.03299,1219.239,1179.396
1288,BTC,9/22/2017,1207.74,1214.801,1220.056,1203.78299
1289,BTC,9/23/2017,1227.896,1207.74,1233.155,1205.364
1290,BTC,9/24/2017,1217.269,1227.896,1227.927,1214.655
1291,BTC,9/25/2017,1188.136,1217.269,1220.007,1155.9
1292,BTC,9/26/2017,1187.10899,1188.136,1198.391,1170.893
1293,BTC,9/27/2017,1190.55,1187.10899,1200.71,1179.094
1294,BTC,9/28/2017,1185.2,1190.55,1191.96499,1179.19599
1295,BTC,9/29/2017,1212.73799,1185.2,1212.73799,1182.78299
1296,BTC,9/30/2017,1219.666,1212.73799,1223.358,1212.233
1297,BTC,10/1/2017,1228.981,1219.666,1233.858,1210.183
1298,BTC,10/2/2017,1262.702,1228.981,1265.665,1228.679
1299,BTC,10/3/2017,1256.25125,1262.702,1276.053,1248.7925
1300,BTC,10/4/2017,1233.7575,1256.25125,1256.905,1221
1301,BTC,10/5/2017,1244.43,1233.7575,1251.455,1231.68374
1302,BTC,10/6/2017,1252.5775,1244.43,1252.5775,1241.11999
1303,BTC,10/7/2017,1270.69625,1252.5775,1271.7275,1249.7425
1304,BTC,10/8/2017,1290.7475,1270.69625,1308.27875,1270.43
1305,BTC,10/9/2017,1336.825,1290.7475,1344.5925,1290.4925
1306,BTC,10/10/2017,1320.7,1336.825,1339.9875,1283.93249
1307,BTC,10/11/2017,1312.58874,1320.7,1334.375,1312.25125
1308,BTC,10/12/2017,1371.79,1312.58874,1372.20625,1309.7425
1309,BTC,10/13/2017,1417.61,1371.79,1427.63375,1351.005
1310,BTC,10/14/2017,1449.88625,1417.61,1467.88125,1409.54
1311,BTC,10/15/2017,1507.7725,1449.88625,1508.51,1432.18125
1312,BTC,10/16/2017,1544.31,1507.7725,1595.62625,1443.73125
1313,BTC,10/17/2017,1537.1525,1544.31,1592.9675,1492.675
1314,BTC,10/18/2017,1555.6025,1537.1525,1556.225,1518.65
1315,BTC,10/19/2017,1565.065,1555.6025,1573.55375,1526.895
1316,BTC,10/20/2017,1645.72875,1565.065,1656.7875,1565.065
1317,BTC,10/21/2017,1696.83125,1645.72875,1754.595,1642.0625
1318,BTC,10/22/2017,1749.35375,1696.83125,1765.21,1691.39875
1319,BTC,10/23/2017,1775.52,1749.35375,1840.23125,1749.07
1320,BTC,10/24/2017,1635.6075,1775.52,1800.495,1588.69375
1321,BTC,10/25/2017,1775.805,1635.6075,1785.83625,1625.56125
1322,BTC,10/26/2017,1748.04375,1775.805,1794.7325,1741.2
1323,BTC,10/27/2017,1666.0325,1748.04375,1748.04375,1653.15625
1324,BTC,10/28/2017,1745.44125,1666.0325,1754.0375,1658.10875
1325,BTC,10/29/2017,1797.89625,1745.44125,1824.555,1745.44125
1326,BTC,10/30/2017,1914.13875,1797.89625,1919.3275,1796.7775
1327,BTC,10/31/2017,1984.97875,1914.13875,1994.12375,1910.23125
1328,BTC,11/1/2017,2075.69625,1984.97875,2075.69625,1965.975
1329,BTC,11/2/2017,2115.98875,2075.69625,2116.59125,2002.145
1330,BTC,11/3/2017,2197.66874,2115.98875,2290.2075,2063.30249
1331,BTC,11/4/2017,2349.55249,2197.66874,2357.405,2175.49375
1332,BTC,11/5/2017,2582.85375,2349.55249,2594.36666,2311.42625
1333,BTC,11/6/2017,2461.95375,2582.85375,2792.695,2299.48999
1334,BTC,11/7/2017,2233.2875,2461.95375,2640.905,2068.0975
1335,BTC,11/8/2017,2235.83374,2233.2875,2251.1475,1909.99125
1336,BTC,11/9/2017,2196.785,2235.83374,2321.8175,2136.0025
1337,BTC,11/10/2017,2316.73625,2196.785,2340.725,2158.34499
1338,BTC,11/11/2017,2171.98124,2316.73625,2330.63625,2153.9225
1339,BTC,11/12/2017,2403.125,2171.98124,2415.515,2163.22625
1340,BTC,11/13/2017,2478.1725,2403.125,2490.9775,2362.74125
1341,BTC,11/14/2017,2476.2975,2478.1725,2525.80625,2419.9325
1342,BTC,11/15/2017,2527.31125,2476.2975,2594.64,2449.04374
1343,BTC,11/16/2017,2606.125,2527.31125,2608.92999,2495.29125
1344,BTC,11/17/2017,2856.03,2606.125,2912.86,2583.375
1345,BTC,11/18/2017,2901.8525,2856.03,2968.47625,2743.335
1346,BTC,11/19/2017,2738.9025,2901.8525,2912.93875,2626.085
1347,BTC,11/20/2017,2827.03875,2738.9025,2865.365,2713.68875
1348,BTC,11/21/2017,2847.00625,2827.03875,2875.69625,2795.0625
1349,BTC,11/22/2017,2911.33625,2847.00625,2944.6325,2822.525
1350,BTC,11/23/2017,3008.0125,2911.33625,3026.4725,2895.01
1351,BTC,11/24/2017,2698.0775,3008.0125,3042.35833,2526.23875
1352,BTC,11/25/2017,2781.1825,2698.0775,2803.9475,2697.4575
1353,BTC,11/26/2017,2519.54875,2781.1825,2829.8825,2386.03125
1354,BTC,11/27/2017,2439.61749,2519.54875,2523.3075,2186.96124
1355,BTC,11/28/2017,2521.78375,2439.61749,2560.18874,2434.9475
1356,BTC,11/29/2017,2681.1025,2521.78375,2708.06,2511.93874
1357,BTC,11/30/2017,2612.67999,2681.1025,2681.1025,2523.3225
1358,BTC,12/1/2017,2668.5475,2612.67999,2692.57375,2556.10375
1359,BTC,12/2/2017,2806.0975,2668.5475,2823.63375,2637.05875
1360,BTC,12/3/2017,2703.00375,2806.0975,2829.94375,2662.31125
1361,BTC,12/4/2017,2764.29125,2703.00375,2784.75875,2644.75875
1362,BTC,12/5/2017,2741.5925,2764.29125,2781.27,2727.04125
1363,BTC,12/6/2017,2599.15875,2741.5925,2765.0375,2557.8225
1364,BTC,12/7/2017,2631.59499,2599.15875,2697.88625,2531.63125
1365,BTC,12/8/2017,2514.42999,2631.59499,2634.1075,2388.63749
1366,BTC,12/9/2017,2557.1675,2514.42999,2598.27625,2333.60125
1367,BTC,12/10/2017,2592.2675,2557.1675,2620.23625,2499.9325
1368,BTC,12/11/2017,2548.3225,2592.2675,2621.84375,2531.12125
1369,BTC,12/12/2017,2480.05499,2548.3225,2582.74125,2472.7925
1370,BTC,12/13/2017,2425.69875,2480.05499,2548.0475,2397.01249
1371,BTC,12/14/2017,2514.74125,2425.69875,2552.065,2411.4725
1372,BTC,12/15/2017,2641.06125,2514.74125,2649.85624,2511.3225
1373,BTC,12/16/2017,2589.67875,2641.06125,2660.78875,2584.3525
1374,BTC,12/17/2017,2635.17375,2589.67875,2649.67999,2561.85
1375,BTC,12/18/2017,2599.57,2635.17375,2639.09875,2592.9825
1376,BTC,12/19/2017,2515.3625,2599.57,2604.47125,2483.77124
1377,BTC,12/20/2017,2587.0425,2515.3625,2589.38125,2507.30375
1378,BTC,12/21/2017,2525.12624,2587.0425,2591.7525,2511.28625
1379,BTC,12/22/2017,2353.265,2525.12624,2542.55625,2315.0775
1380,BTC,12/23/2017,2293.91375,2353.265,2429.15749,2273.31625
1381,BTC,12/24/2017,2438.55375,2293.91375,2449.505,2293.41874
1382,BTC,12/25/2017,2338.67875,2438.55375,2438.55375,2328.72875
1383,BTC,12/26/2017,2110.37375,2338.67875,2373.83374,2106.24375
1384,BTC,12/27/2017,2046.5725,2110.37375,2152.72875,1972.28375
1385,BTC,12/28/2017,1987.9425,2046.5725,2056.7475,1837.92
1386,BTC,12/29/2017,2190.23999,1987.9425,2247.11749,1987.9425
1387,BTC,12/30/2017,2355.8925,2190.23999,2408.18874,2178.99375
1388,BTC,12/31/2017,2350.355,2355.8925,2414.485,2259.1125
1389,BTC,1/1/2018,2741.56875,2350.355,2947.36,2333.35375
1390,BTC,1/2/2018,2739.775,2741.56875,2815.5075,2640.31374
1391,BTC,1/3/2018,2832.67875,2739.775,2876.7775,2726.06625
1392,BTC,1/4/2018,2773.3675,2832.67875,2837.3775,2671.76125
1393,BTC,1/5/2018,2769.8025,2773.3675,2814.96875,2721.71125
1394,BTC,1/6/2018,2541.20874,2769.8025,2797.92125,2486.185
1395,BTC,1/7/2018,2571.195,2541.20874,2578.05875,2434.83125
1396,BTC,1/8/2018,2700.72125,2571.195,2750.99875,2555.37
1397,BTC,1/9/2018,2720.69,2700.72125,2834.2375,2683.87
1398,BTC,1/10/2018,2715.70375,2720.69,2781.2075,2694.95875
1399,BTC,1/11/2018,2719.6175,2715.70375,2754.33125,2616.8075
1400,BTC,1/12/2018,2868.65375,2719.6175,2903.37125,2707.8225
1401,BTC,1/13/2018,2740.70875,2868.65375,2926.03375,2671.16333
1402,BTC,1/14/2018,2741.07125,2740.70875,2766.5525,2682.46875
1403,BTC,1/15/2018,2812.71,2741.07125,2825.38,2732.19625
1404,BTC,1/16/2018,3124.41125,2812.71,3168.555,2798.1175
1405,BTC,1/17/2018,3255.71,3124.41125,3361.86625,3105.16875
1406,BTC,1/18/2018,3275.6375,3255.71,3326.96625,3191.18625
1407,BTC,1/19/2018,3475.7625,3275.6375,3477.81875,3259.405
1408,BTC,1/20/2018,3417.185,3475.7625,3526.0375,3377.37
1409,BTC,1/21/2018,3365.41125,3417.185,3443.98875,3281.325
1410,BTC,1/22/2018,3452.8525,3365.41125,3475.335,3358.67125
1411,BTC,1/23/2018,3706.43,3452.8525,3742.33125,3452.8525
1412,BTC,1/24/2018,4105.015,3706.43,4163.5725,3702.83375
1413,BTC,1/25/2018,4037.7575,4105.015,4226.4025,3891.005
1414,BTC,1/26/2018,4463.67625,4037.7575,4484.54749,4037.7575
1415,BTC,1/27/2018,4119.9025,4463.67625,4471.34375,3893.72
1416,BTC,1/28/2018,4323.42125,4119.9025,4441.76124,3986.23375
1417,BTC,1/29/2018,4312.685,4323.42125,4523.13,4226.5
1418,BTC,1/30/2018,4181.23875,4312.685,4408.79625,4041.05375
1419,BTC,1/31/2018,4140.38125,4181.23875,4236.06499,4034.53625
1420,BTC,2/1/2018,4111.94125,4140.38125,4219.21125,4102.06125
1421,BTC,2/2/2018,3912.27625,4111.94125,4143.63875,3885.6225
1422,BTC,2/3/2018,4163.79249,3912.27625,4198.76124,3688.27625
1423,BTC,2/4/2018,4179.75625,4163.79249,4300.96875,4131.925
1424,BTC,2/5/2018,4397.03125,4179.75625,4421.35999,4166.77375
1425,BTC,2/6/2018,4360.9025,4397.03125,4497.29249,4321.22
1426,BTC,2/7/2018,4382.39625,4360.9025,4440.29125,4310.3125
1427,BTC,2/8/2018,4341.46,4382.39625,4417.0225,4341.46
1428,BTC,2/9/2018,4443.6575,4341.46,4456.04625,4240.01124
1429,BTC,2/10/2018,4665.64375,4443.6575,4704.41749,4401.15874
1430,BTC,2/11/2018,4677.1425,4665.64375,4708.5525,4546.5375
1431,BTC,2/12/2018,4784.17,4677.1425,4809.12125,4655.07
1432,BTC,2/13/2018,4865.285,4784.17,5014.9075,4727.74374
1433,BTC,2/14/2018,4673.56875,4865.285,4903.26124,4530.37125
1434,BTC,2/15/2018,4594.1825,4673.56875,4750.02875,4482.5225
1435,BTC,2/16/2018,4161.535,4594.1825,4595.5775,4038.49875
1436,BTC,2/17/2018,4518.57,4161.535,4530.58875,4112.97124
1437,BTC,2/18/2018,4544.1025,4518.57,4667.46625,4518.57
1438,BTC,2/19/2018,4629.6025,4544.1025,4692.97999,4507.6625
1439,BTC,2/20/2018,4281.975,4629.6025,4699.73125,4152.6425
1440,BTC,2/21/2018,4195.21875,4281.975,4395.51624,4162.9725
1441,BTC,2/22/2018,4308.82625,4195.21875,4335.5075,3977.46125
1442,BTC,2/23/2018,4296.76124,4308.82625,4311.79125,4109.475
1443,BTC,2/24/2018,3945.58375,4296.76124,4369.22,3945.58375
1444,BTC,2/25/2018,3818.0575,3945.58375,4054.3225,3767.36
1445,BTC,2/26/2018,3359.10875,3818.0575,3897.7925,3210.43875
1446,BTC,2/27/2018,3773.68375,3359.10875,3807.57875,2952.1525
1447,BTC,2/28/2018,3609.595,3773.68375,3875.62625,3552.75875
1448,BTC,3/1/2018,3765.6175,3609.595,3804.4125,3485.80125
1449,BTC,3/2/2018,3977.3875,3765.6175,4081.4975,3754.3775
1450,BTC,3/3/2018,3864.18625,3977.3875,4027.57,3848.35375
